,tweet,language,likes,retweets,datetime,Subjectivity,Polarity,Analysis
21,Bharti Airtel partners with Open Network provider Maviner for 5G trials,en,2,1,2021-11-16 10:07:50+00:00,0.5,0.0,Neutral
22,MORNING PROFIT BOOK IN Bharti Airtel. Call also shared with our premium membership client as well.paid service .… https://t.co/IcdpaAMoRp,en,0,0,2021-11-16 10:07:04+00:00,0.0,0.0,Neutral
23,RT @cnbcipr: India’s cloud infrastructure expansion: @Oracle_India MD Shailender Kumar breaks down a growing list of partnerships – from sm…,en,0,0,2021-11-16 09:43:12+00:00,0.2888888888888889,-0.15555555555555559,Negative
24,India’s cloud infrastructure expansion: @Oracle_India MD Shailender Kumar breaks down a growing list of partnership… https://t.co/JzlcqiTNsg,en,0,1,2021-11-16 09:30:00+00:00,0.2888888888888889,-0.15555555555555559,Negative
26,"Nifty Seen Opening Above 18,150; IRCTC, Bharti Airtel In Focus Read more here: https://t.co/vqt4UZyhxj",en,0,0,2021-11-16 08:57:34+00:00,0.3,0.25,Positive
27,"RT @Nifty50Profit: Nifty Seen Opening Above 18,150; IRCTC, Bharti Airtel In Focus https://t.co/rf0ITVEexW

#nifty50
#BankNifty
#investing
#…",en,0,0,2021-11-16 08:54:05+00:00,0.1,0.0,Neutral
28,"@airtelindia @Airtel_Presence @DoT_India WORST SERVICE.Dear Sunil Bharti Mittal, visited multiple times for circles… https://t.co/EfIh6JYYgv",en,1,0,2021-11-16 08:53:13+00:00,0.5,-0.5,Negative
29,"Bharti Airtel, Policybazaar, Sigachi Industries, Escorts, Ruchi Soya among stocks in focus today https://t.co/VP0UqTBOO1",en,0,0,2021-11-16 08:46:09+00:00,0.0,0.0,Neutral
30,@Airtel forms committee to sharpen focus towards its ESG agenda. The #revolution is only rising!… https://t.co/pmKIBWL53F,en,0,0,2021-11-16 08:30:00+00:00,1.0,0.0,Neutral
31,"Nifty Seen Opening Above 18,150; IRCTC, Bharti Airtel In Focus https://t.co/rf0ITVEexW

#nifty50
#BankNifty
#investing
#TradingView",en,0,1,2021-11-16 08:13:01+00:00,0.1,0.0,Neutral
32,"Buy Bharti Airtel, target price Rs 775:  ICICI Direct  #ETMarkets #DailyRecos #StockPicks #DailyPicks https://t.co/ehKvNc0BwT",en,3,0,2021-11-16 08:11:34+00:00,0.4,0.1,Positive
33,"Buy Bharti Airtel, target price Rs 777: Chandan Taparia - The Economic Times https://t.co/o7vvnUvbhP",en,0,0,2021-11-16 07:14:03+00:00,0.2,0.2,Positive
34,"Buy Bharti Airtel, target price Rs 777: Chandan Taparia - The Economic Times https://t.co/8JQaFwBjuZ https://t.co/8JQaFwBjuZ",en,0,0,2021-11-16 07:14:03+00:00,0.2,0.2,Positive
35,Bharti Airtel partners with open network provider Mavenir for 5G trials The alliance between the two includes deplo… https://t.co/uMM6T8RkBw,en,0,0,2021-11-16 07:05:03+00:00,0.5,0.0,Neutral
36,"Bharti Airtel, Policybazaar, Sigachi Industries, Escorts, Ruchi Soya among stocks in focus today https://t.co/gicn7EXCns",en,0,0,2021-11-16 07:00:16+00:00,0.0,0.0,Neutral
37,RT @pasalapudi: Shailender Kumar of Oracle says Covid-19 has accelerated digital adoption in India and cloud services are imperative in hel…,en,0,0,2021-11-16 05:41:28+00:00,0.0,0.0,Neutral
38,Shailender Kumar of Oracle says Covid-19 has accelerated digital adoption in India and cloud services are imperativ… https://t.co/coF35oyHIw,en,2,2,2021-11-16 05:38:22+00:00,0.0,0.0,Neutral
39,Bharti Airtel forms ESG Committee of Board of Directors https://t.co/bTgcvwvCu8,en,0,0,2021-11-16 05:35:48+00:00,0.0,0.0,Neutral
40,"RT @FinancialXpress: Bharti Airtel, Policybazaar, Sigachi Industries, Escorts, Ruchi Soya among stocks in focus today
#bhartiairtel #policy…",en,0,0,2021-11-16 05:30:27+00:00,0.0,0.0,Neutral
41,"RT @FinancialXpress: Bharti Airtel, Policybazaar, Sigachi Industries, Escorts, Ruchi Soya among stocks in focus today
#bhartiairtel #policy…",en,0,0,2021-11-16 05:27:12+00:00,0.0,0.0,Neutral
42,"Bharti Airtel forms ESG Committee of Board of Directors
https://t.co/6EgHDDlsyH
#bhartiairtel",en,6,0,2021-11-16 05:24:53+00:00,0.0,0.0,Neutral
45,"https://t.co/uBJVGmN0Tp
Stocks to Watch: Dr Reddy's, Bharti Airtel, Ruchi Soya, Escorts",en,1,0,2021-11-16 05:07:55+00:00,0.0,0.0,Neutral
46,RT @REDBOXINDIA: BHARTI AIRTEL: CO PARTNERS WITH OPEN NETWORK PROVIDER MAVENIR FOR 5G TRIALS - ET PRIME…,en,0,0,2021-11-16 04:51:51+00:00,0.5,0.0,Neutral
47,"Nifty Seen Opening Above 18,150; IRCTC, Bharti Airtel In Focus

Foreign institutional investors bought shares worth… https://t.co/i9R5F5w9ob",en,0,0,2021-11-16 04:43:50+00:00,0.1125,-0.0625,Negative
48,"RT @livemint: #StocksToWatch | Here is the list of top 10 stocks that are likely to be in focus on today!

https://t.co/RuUMIKyrwZ https://…",en,0,0,2021-11-16 04:39:25+00:00,0.75,0.25,Positive
49,"Buy Bharti Airtel, target price Rs 775: ICICI Direct   https://t.co/GNxB7iVXor",en,0,0,2021-11-16 04:21:44+00:00,0.4,0.1,Positive
50,"Buy Bharti Airtel, target price Rs 775: ICICI Direct https://t.co/wQq5rDOnec",en,0,0,2021-11-16 04:07:02+00:00,0.4,0.1,Positive
51,"RT @eduwealthy: BHARTI AIRTEL: CO PARTNERS WITH OPEN NETWORK PROVIDER MAVENIR FOR 5G TRIALS 
#stockmarkets 
#StockMarket 
#stocks",en,0,0,2021-11-16 04:01:52+00:00,0.5,0.0,Neutral
52,"RT @eduwealthy: BHARTI AIRTEL: CO PARTNERS WITH OPEN NETWORK PROVIDER MAVENIR FOR 5G TRIALS 
#stockmarkets 
#StockMarket 
#stocks",en,0,0,2021-11-16 04:01:47+00:00,0.5,0.0,Neutral
53,"BHARTI AIRTEL: CO PARTNERS WITH OPEN NETWORK PROVIDER MAVENIR FOR 5G TRIALS 
#stockmarkets 
#StockMarket 
#stocks",en,1,2,2021-11-16 04:01:42+00:00,0.5,0.0,Neutral
54,$ORCL NEW ARTICLE : Oracle partners with telecom firm Bharti Airtel to scale up cloud computing services in India… https://t.co/by2rNs1rJu,en,0,0,2021-11-16 03:59:03+00:00,0.42727272727272725,-0.03181818181818183,Negative
55,"Nifty Seen Opening Above 18,150; IRCTC, Bharti Airtel In Focus https://t.co/I1XzJobPbp",en,0,0,2021-11-16 03:57:38+00:00,0.1,0.0,Neutral
56,"RT @Swapnasneha: The Hon' Supreme Court in its recent Bharti Airtel Judgment, specifically on pages 41 to 43, states that validity of retro…",en,0,0,2021-11-16 03:57:27+00:00,0.25,0.0,Neutral
57,"BHARTI AIRTEL: CO PARTNERS WITH OPEN NETWORK PROVIDER MAVENIR FOR 5G TRIALS
#airtelindia #5G",en,0,0,2021-11-16 03:56:28+00:00,0.5,0.0,Neutral
58,RT @REDBOXINDIA: BHARTI AIRTEL: CO PARTNERS WITH OPEN NETWORK PROVIDER MAVENIR FOR 5G TRIALS - ET PRIME…,en,0,0,2021-11-16 03:55:12+00:00,0.5,0.0,Neutral
59,"BHARTI AIRTEL: CO PARTNERS WITH OPEN NETWORK PROVIDER MAVENIR FOR 5G TRIALS - ET PRIME
#BhartiAirtel #Telecom #5G",en,1,0,2021-11-16 03:54:44+00:00,0.5,0.0,Neutral
60,RT @REDBOXINDIA: BHARTI AIRTEL: CO PARTNERS WITH OPEN NETWORK PROVIDER MAVENIR FOR 5G TRIALS - ET PRIME…,en,0,0,2021-11-16 03:54:32+00:00,0.5,0.0,Neutral
61,"Nifty Seen Opening Above 18,150; IRCTC, Bharti Airtel In Focus https://t.co/LnLAX8eA0k",en,0,0,2021-11-16 03:54:29+00:00,0.1,0.0,Neutral
62,RT @REDBOXINDIA: BHARTI AIRTEL: CO PARTNERS WITH OPEN NETWORK PROVIDER MAVENIR FOR 5G TRIALS - ET PRIME…,en,0,0,2021-11-16 03:53:45+00:00,0.5,0.0,Neutral
63,RT @REDBOXINDIA: BHARTI AIRTEL: CO PARTNERS WITH OPEN NETWORK PROVIDER MAVENIR FOR 5G TRIALS - ET PRIME…,en,0,0,2021-11-16 03:53:44+00:00,0.5,0.0,Neutral
64,BHARTI AIRTEL: CO PARTNERS WITH OPEN NETWORK PROVIDER MAVENIR FOR 5G TRIALS - ET PRIME… https://t.co/SjbWwq4keX,en,85,6,2021-11-16 03:52:53+00:00,0.5,0.0,Neutral
65,"RT @MarketsCafe: Bharti Airtel forms ESG committee for sharper focus on environmental, sustainability agenda Manish Kejriwal, lead independ…",en,0,0,2021-11-16 03:49:23+00:00,0.0,0.0,Neutral
66,"Bharti Airtel forms ESG committee for sharper focus on environmental, sustainability agenda Manish Kejriwal, lead i… https://t.co/ysbbTgdCdp",en,0,0,2021-11-16 03:48:04+00:00,0.0,0.0,Neutral
67,"Bharti Airtel forms ESG committee for sharper focus on environmental, sustainability agenda Manish Kejriwal, lead i… https://t.co/UfjlUzEPDX",en,0,1,2021-11-16 03:47:04+00:00,0.0,0.0,Neutral
68,"The Nifty saw an opening above 18,150; IRCTC and Bharti Airtel are in focus https://t.co/M6myYoTnaY",en,0,0,2021-11-16 03:46:46+00:00,0.1,0.0,Neutral
69,"Nifty Seen Opening Above 18,150; IRCTC, Bharti Airtel In Focus https://t.co/jWUOUPPoYH",en,0,0,2021-11-16 03:46:39+00:00,0.1,0.0,Neutral
70,"Nifty Seen Opening Above 18,150; IRCTC, Bharti Airtel In Focus https://t.co/BaluTSiECY",en,0,0,2021-11-16 03:44:53+00:00,0.1,0.0,Neutral
73,"Nifty Seen Opening Above 18,150; IRCTC, Bharti Airtel In Focus https://t.co/FBi5KUtxCl",en,0,0,2021-11-16 03:39:57+00:00,0.1,0.0,Neutral
74,"Nifty Seen Opening Above 18,150; IRCTC, Bharti Airtel In Focus https://t.co/Zu4tXrbe8y",en,0,0,2021-11-16 03:37:23+00:00,0.1,0.0,Neutral
75,"Nifty Seen Opening Above 18,150; IRCTC, Bharti Airtel In Focus -India News Cart https://t.co/ZB2GXaj6GO",en,0,0,2021-11-16 03:36:15+00:00,0.1,0.0,Neutral
76,"Nifty Seen Opening Above 18,150; IRCTC, Bharti Airtel In Focus https://t.co/fDDzZgTmKT",en,0,0,2021-11-16 03:35:51+00:00,0.1,0.0,Neutral
77,"Nifty Seen Opening Above 18,150; IRCTC, Bharti Airtel In Focus https://t.co/5yZCRlhWuP https://t.co/bYVkNeTkW3",en,0,0,2021-11-16 03:33:37+00:00,0.1,0.0,Neutral
78,"Nifty Seen Opening Above 18,150; IRCTC, Bharti Airtel In Focus https://t.co/2AmQPo6zuK",en,0,0,2021-11-16 03:30:53+00:00,0.1,0.0,Neutral
79,"Nifty Seen Opening Above 18,150; IRCTC, Bharti Airtel In Focus https://t.co/M2UcN9DQoc",en,0,0,2021-11-16 03:30:24+00:00,0.1,0.0,Neutral
80,"Nifty Seen Opening Above 18,150; IRCTC, Bharti Airtel In Focus https://t.co/JuNsizeleY",en,0,0,2021-11-16 03:28:08+00:00,0.1,0.0,Neutral
81,"Nifty Seen Opening Above 18,150; IRCTC, Bharti Airtel In Focus https://t.co/nmfZ5K5wYe",en,0,0,2021-11-16 03:25:40+00:00,0.1,0.0,Neutral
82,"Nifty Seen Opening Above 18,150; IRCTC, Bharti Airtel In Focus https://t.co/PvjqjyQ3YJ",en,0,0,2021-11-16 03:25:09+00:00,0.1,0.0,Neutral
83,"Bharti Airtel, Policybazaar, Sigachi Industries, Escorts, Ruchi Soya among stocks in focus today https://t.co/YRVW6CuiTx",en,0,0,2021-11-16 03:21:57+00:00,0.0,0.0,Neutral
84,"Nifty Seen Opening Above 18,150; IRCTC, Bharti Airtel In Focus
https://t.co/YTVYXvD4BA",en,7,0,2021-11-16 03:21:02+00:00,0.1,0.0,Neutral
85,"Bharti Airtel, Policybazaar, Sigachi Industries, Escorts, Ruchi Soya among stocks in focus today
#bhartiairtel… https://t.co/mvev1UPCVp",en,9,2,2021-11-16 03:19:35+00:00,0.0,0.0,Neutral
86,"#TaxmannAnalysis #GST

Missed Taxmann's Webinar on the Recent Supreme Court Judgement of Bharti Airtel – Rectificat… https://t.co/XvnhLeQ9y0",en,3,0,2021-11-16 03:16:12+00:00,0.25,0.0,Neutral
88,"Stocks to Watch: Dr Reddy's, Bharti Airtel, Ruchi Soya, Escorts - Mint https://t.co/cTsT9CRcUC",en,0,0,2021-11-16 03:07:03+00:00,0.0,0.0,Neutral
89,".@Oracle and Bharti Airtel @airtelindia India’s premier communications solutions provider, have extended their part… https://t.co/ZBMjDCGk4R",en,1,1,2021-11-16 03:00:15+00:00,0.0,0.0,Neutral
90,Bharti Airtel: Has partnered with US-based Mavenir for open radio access network (Open RAN)-based fifth generation… https://t.co/IdCTSr72by,en,0,0,2021-11-16 02:58:49+00:00,0.5,0.0,Neutral
91,"#StocksToWatch | Here is the list of top 10 stocks that are likely to be in focus on today!

https://t.co/RuUMIKyrwZ https://t.co/PqBV9fvWRT",en,29,1,2021-11-16 02:45:43+00:00,0.75,0.25,Positive
95,"RT @talktosanjai: Trailer... 
Just trailer..
Bharti #Airtel sets up #ESG Committee of Board of Directors 
-committed to reduce absolute sco…",en,0,0,2021-11-16 02:04:16+00:00,0.9,0.2,Positive
97,"Stocks to Watch: Dr Reddy’s, Bharti Airtel, Ruchi Soya, Escorts https://t.co/ioq1txtPYD",en,0,0,2021-11-16 02:00:24+00:00,0.0,0.0,Neutral
0,@Airtel_Presence All are making fraudulent I have a case of Sunil bharti Mittal but no results call me 9520396395 for ground reality,en,0,0,2021-11-17 16:21:09+00:00,0.0,0.0,Neutral
1,"RT @climate: The world has “completely pivoted” to the need to tackle climate change, according to Sunil Mittal, the billionaire chairman o…",en,0,0,2021-11-17 15:52:12+00:00,0.4,0.1,Positive
2,"RT @business: The world has “completely pivoted” to the need to tackle climate change, according to Sunil Mittal, the billionaire chairman…",en,0,0,2021-11-17 15:36:12+00:00,0.4,0.1,Positive
3,"RT @business: The world has “completely pivoted” to the need to tackle climate change, according to Sunil Mittal, the billionaire chairman…",en,0,0,2021-11-17 15:16:37+00:00,0.4,0.1,Positive
4,"RT @climate: The world has “completely pivoted” to the need to tackle climate change, according to Sunil Mittal, the billionaire chairman o…",en,0,0,2021-11-17 14:59:20+00:00,0.4,0.1,Positive
5,"RT @business: The world has “completely pivoted” to the need to tackle climate change, according to Sunil Mittal, the billionaire chairman…",en,0,0,2021-11-17 14:35:17+00:00,0.4,0.1,Positive
6,"RT @business: The world has “completely pivoted” to the need to tackle climate change, according to Sunil Mittal, the billionaire chairman…",en,0,0,2021-11-17 14:32:59+00:00,0.4,0.1,Positive
7,"RT @business: The world has “completely pivoted” to the need to tackle climate change, according to Sunil Mittal, the billionaire chairman…",en,0,0,2021-11-17 14:30:21+00:00,0.4,0.1,Positive
8,"RT @business: The world has “completely pivoted” to the need to tackle climate change, according to Sunil Mittal, the billionaire chairman…",en,0,0,2021-11-17 14:28:00+00:00,0.4,0.1,Positive
9,"RT @business: The world has “completely pivoted” to the need to tackle climate change, according to Sunil Mittal, the billionaire chairman…",en,0,0,2021-11-17 14:26:43+00:00,0.4,0.1,Positive
10,"RT @climate: The world has “completely pivoted” to the need to tackle climate change, according to Sunil Mittal, the billionaire chairman o…",en,0,0,2021-11-17 14:26:41+00:00,0.4,0.1,Positive
11,"RT @business: The world has “completely pivoted” to the need to tackle climate change, according to Sunil Mittal, the billionaire chairman…",en,0,0,2021-11-17 14:26:21+00:00,0.4,0.1,Positive
12,"The world has “completely pivoted” to the need to tackle climate change, according to Sunil Mittal, the billionaire… https://t.co/JOS4nX99J8",en,25,9,2021-11-17 14:26:14+00:00,0.4,0.1,Positive
13,"RT @business: The world has “completely pivoted” to the need to tackle climate change, according to Sunil Mittal, the billionaire chairman…",en,0,0,2021-11-17 14:10:17+00:00,0.4,0.1,Positive
14,"RT @business: The world has “completely pivoted” to the need to tackle climate change, according to Sunil Mittal, the billionaire chairman…",en,0,0,2021-11-17 14:10:05+00:00,0.4,0.1,Positive
15,"The world has “completely pivoted” to the need to tackle climate change, according to Sunil Mittal, the billionaire… https://t.co/XAGuEC9tCV",en,2,0,2021-11-17 14:00:24+00:00,0.4,0.1,Positive
16,"RT @business: The world has “completely pivoted” to the need to tackle climate change, according to Sunil Mittal, the billionaire chairman…",en,0,0,2021-11-17 13:54:45+00:00,0.4,0.1,Positive
17,"The world has “completely pivoted” to the need to tackle climate change, according to Sunil Mittal, the billionaire… https://t.co/218p9gMl5O",en,3,3,2021-11-17 13:54:05+00:00,0.4,0.1,Positive
19,RT @AlgoBoffin: Bharti Airtel: If 750 didn't break then 610 possible very easily. https://t.co/vAcp8RUeyS,en,0,0,2021-11-17 13:13:37+00:00,1.0,0.2816666666666667,Positive
20,".@airtelindia  collaborates with @Mavenir  for #5G trials

The partnership would further allow the Bharti Airtel to… https://t.co/5tNU5yegCP",en,0,0,2021-11-17 13:03:10+00:00,0.5,0.0,Neutral
21,"The world has “completely pivoted” to the need to tackle climate change, according to Sunil Mittal, the billionaire… https://t.co/JTtrx9v6GV",en,0,0,2021-11-17 12:36:02+00:00,0.4,0.1,Positive
22,"Bharti @airtelindia recently completed its Rights Issue, but do you know what a Rights Issue really is? 👀

Read on… https://t.co/SotPSNSMzP",en,0,0,2021-11-17 12:13:29+00:00,0.225,0.1,Positive
23,RT @TheDigitalEcos: Powering Intelligent Network Optimization. A project by @intel and @airtelindia to deliver enhanced Customer Experience…,en,0,0,2021-11-17 11:50:46+00:00,0.9,0.8,Positive
25,We don’t talk about how many people have been choked: Bharti’s Sunil Mittal on air pollution We don’t talk about ho… https://t.co/iJVmlHybi6,en,0,0,2021-11-17 11:35:48+00:00,0.5,0.5,Positive
26,"RT @climate: The world has “completely pivoted” to the need to tackle climate change, according to Sunil Mittal, the billionaire chairman o…",en,0,0,2021-11-17 11:33:38+00:00,0.4,0.1,Positive
27,The firm largely competes with a unit of India’s Bharti Airtel. But it is projected that MTN Uganda could build mor… https://t.co/4RKuKBKb0c,en,1,0,2021-11-17 11:28:34+00:00,0.41428571428571426,0.007142857142857131,Positive
28,The firm largely competes with a unit of India’s Bharti Airtel. But it is projected that MTN Uganda could build mor… https://t.co/fxSlzQmbq4,en,0,0,2021-11-17 11:28:11+00:00,0.41428571428571426,0.007142857142857131,Positive
29,Powering Intelligent Network Optimization. A project by @intel and @airtelindia to deliver enhanced Customer Experi… https://t.co/6zEB2l3fve,en,2,1,2021-11-17 11:26:57+00:00,0.9,0.8,Positive
30,"RT @climate: The world has “completely pivoted” to the need to tackle climate change, according to Sunil Mittal, the billionaire chairman o…",en,0,0,2021-11-17 11:21:06+00:00,0.4,0.1,Positive
31,"RT @climate: The world has “completely pivoted” to the need to tackle climate change, according to Sunil Mittal, the billionaire chairman o…",en,0,0,2021-11-17 11:20:08+00:00,0.4,0.1,Positive
32,"The world has “completely pivoted” to the need to tackle climate change, according to Sunil Mittal, the billionaire… https://t.co/fgG8yCGbuu",en,5,3,2021-11-17 10:59:05+00:00,0.4,0.1,Positive
33,RT @ZeeNewsEnglish: Bharti #Airtel Chairman #SunilMittal raises concerns about the ongoing #AirPollution and poor air quality in #Delhi and…,en,0,0,2021-11-17 10:53:52+00:00,0.6,-0.4,Negative
34,Bharti Airtel: If 750 didn't break then 610 possible very easily. https://t.co/vAcp8RUeyS,en,10,1,2021-11-17 10:51:06+00:00,1.0,0.2816666666666667,Positive
35,Bharti #Airtel Chairman #SunilMittal raises concerns about the ongoing #AirPollution and poor air quality in #Delhi… https://t.co/DFVZW9c5KN,en,12,1,2021-11-17 10:46:34+00:00,0.6,-0.4,Negative
38,".@Oracle and Bharti Airtel @airtelindia India’s premier communications solutions provider, have extended their part… https://t.co/WMAWfHKMbf",en,0,0,2021-11-17 10:00:16+00:00,0.0,0.0,Neutral
39,"RT @business: The world has “completely pivoted” to the need to tackle climate change, according to Sunil Mittal, the billionaire chairman…",en,0,0,2021-11-17 09:55:03+00:00,0.4,0.1,Positive
40,"The world has “completely pivoted” to the need to tackle climate change, according to Sunil Mittal, the billionaire… https://t.co/QTI4GvHdXu",en,0,0,2021-11-17 09:55:01+00:00,0.4,0.1,Positive
41,"The world has “completely pivoted” to the need to tackle climate change, according to Sunil Mittal, the billionaire… https://t.co/oocna5usEh",en,0,0,2021-11-17 09:40:05+00:00,0.4,0.1,Positive
42,"RT @markets: The world has “completely pivoted” to the need to tackle climate change, according to Sunil Mittal, the billionaire chairman o…",en,0,0,2021-11-17 09:15:32+00:00,0.4,0.1,Positive
43,"markets: The world has “completely pivoted” to the need to tackle climate change, according to Sunil Mittal, the bi… https://t.co/AOc1bBWF0J",en,0,0,2021-11-17 09:14:14+00:00,0.4,0.1,Positive
44,"@thenkasiyan Stock Market ல ""Bharti Airtel"" Share

(Risk is there. But , it may not cross 5-10% of your investment)",en,2,0,2021-11-17 09:08:37+00:00,0.0,0.0,Neutral
45,"The world has “completely pivoted” to the need to tackle climate change, according to Sunil Mittal, the billionaire… https://t.co/yAv58ur2qH",en,8,1,2021-11-17 09:08:02+00:00,0.4,0.1,Positive
46,"RT @business: The world has “completely pivoted” to the need to tackle climate change, according to Sunil Mittal, the billionaire chairman…",en,0,0,2021-11-17 09:04:42+00:00,0.4,0.1,Positive
47,"RT @business: The world has “completely pivoted” to the need to tackle climate change, according to Sunil Mittal, the billionaire chairman…",en,0,0,2021-11-17 09:03:58+00:00,0.4,0.1,Positive
48,"Hello sir 
I am customer of Bharti Airtel and my mobile no.8827222247. i would like to port my sim but bharti airte… https://t.co/Tcf07sQ9M7",en,0,0,2021-11-17 09:03:52+00:00,0.0,0.0,Neutral
49,I am prepaid customer of airtel sim . I would like to port but bharti airtel not provide me me upc for port in othe… https://t.co/JDLQjqPWjj,en,0,0,2021-11-17 08:59:40+00:00,0.0,0.0,Neutral
50,"RT @business: The world has “completely pivoted” to the need to tackle climate change, according to Sunil Mittal, the billionaire chairman…",en,0,0,2021-11-17 08:57:24+00:00,0.4,0.1,Positive
51,"The world has “completely pivoted” to the need to tackle climate change, according to Sunil Mittal, the billionaire… https://t.co/J2m79Hj70A",en,0,0,2021-11-17 08:57:05+00:00,0.4,0.1,Positive
52,"The world has “completely pivoted” to the need to tackle climate change, according to Sunil Mittal, the billionaire… https://t.co/miAOhL23TY",en,0,0,2021-11-17 08:57:00+00:00,0.4,0.1,Positive
53,"RT @business: The world has “completely pivoted” to the need to tackle climate change, according to Sunil Mittal, the billionaire chairman…",en,0,0,2021-11-17 08:55:12+00:00,0.4,0.1,Positive
54,"The world has “completely pivoted” to the need to tackle climate change, according to Sunil Mittal, the billionaire… https://t.co/qC1ECVMArU",en,18,8,2021-11-17 08:55:04+00:00,0.4,0.1,Positive
55,"RT @business: The world has “completely pivoted” to the need to tackle climate change, according to Sunil Mittal, the billionaire chairman…",en,0,0,2021-11-17 08:47:04+00:00,0.4,0.1,Positive
56,"RT @business: The world has “completely pivoted” to the need to tackle climate change, according to Sunil Mittal, the billionaire chairman…",en,0,0,2021-11-17 08:46:28+00:00,0.4,0.1,Positive
57,"RT @business: The world has “completely pivoted” to the need to tackle climate change, according to Sunil Mittal, the billionaire chairman…",en,0,0,2021-11-17 08:45:29+00:00,0.4,0.1,Positive
58,"RT @business: The world has “completely pivoted” to the need to tackle climate change, according to Sunil Mittal, the billionaire chairman…",en,0,0,2021-11-17 08:43:13+00:00,0.4,0.1,Positive
59,"The world has “completely pivoted” to the need to tackle climate change, according to Sunil Mittal, the billionaire… https://t.co/uQuSRgi3um",en,23,5,2021-11-17 08:43:04+00:00,0.4,0.1,Positive
60,"economics: The world has “completely pivoted” to the need to tackle climate change, according to Sunil Mittal, the… https://t.co/06YM6h5XZn",en,0,0,2021-11-17 08:38:10+00:00,0.4,0.1,Positive
61,"The world has “completely pivoted” to the need to tackle climate change, according to Sunil Mittal, the billionaire… https://t.co/YCo8SKOSTl",en,0,0,2021-11-17 08:35:02+00:00,0.4,0.1,Positive
65,"RT @business_today: In early trade, #Sensex fell 111 points to 60,210 and #Nifty was trading 26 points lower at 17,972. | #StockMarket #Sto…",en,0,0,2021-11-17 07:38:54+00:00,0.3,0.1,Positive
66,"The world has “completely pivoted” to the need to tackle climate change, according to Sunil Mittal, the billionaire… https://t.co/DXZBqYe6yI",en,0,0,2021-11-17 07:37:07+00:00,0.4,0.1,Positive
67,RT @DanishKh4n: ‘We can’t live like this’: Bharti #Airtel chairman on Delhi air pollution https://t.co/JirwlP9sPE,en,0,0,2021-11-17 07:34:47+00:00,0.5,0.13636363636363635,Positive
68,"The world has “completely pivoted” to the need to tackle climate change, according to Sunil Mittal, the billionaire… https://t.co/gIJ2piGm2u",en,2,0,2021-11-17 07:33:01+00:00,0.4,0.1,Positive
