,tweet,language,likes,retweets,datetime,Subjectivity,Polarity,Analysis
17,"@vikas1804 Hi, we wish to inform you that nodal team has responded to you on 10/22/2021. For further assistance, re… https://t.co/x0oJfUl6RG",en,0,0,2021-11-16 19:10:32+00:00,0.5,0.0,Neutral
18,"@KunalVe60716322 Hi, we have made a note of your message and will get back with a response shortly. Regards, Team Axis Bank.",en,0,0,2021-11-16 19:07:00+00:00,0.15,0.0,Neutral
19,"@suuupersu Hi, we have responded to your concern via DM. Regards, Team Axis Bank.",en,0,0,2021-11-16 18:53:34+00:00,0.0,0.0,Neutral
20,"@Arvind143011 Hi Arvind, we have responded to your concern via DM. Regret the inconvenience caused. Regards, Team Axis Bank.",en,0,0,2021-11-16 18:50:08+00:00,0.0,0.0,Neutral
21,@AshishD46831247 or download any app or part with confidential account related information. Please refrain from doi… https://t.co/gEnLvXxAoj,en,0,0,2021-11-16 18:49:33+00:00,0.4,0.0,Neutral
22,"@ChaitanyaK_93 Hi, we request you to follow us back so that we can address your concern via DM. Happy to help. Regards, Team Axis Bank.",en,0,0,2021-11-16 18:38:48+00:00,0.5,0.4,Positive
23,"@Solanky9162 Hi Ashutosh, we have responded to your concern via DM. We regret the inconvenience caused. Regards, Team Axis Bank",en,0,0,2021-11-16 18:36:54+00:00,0.0,0.0,Neutral
24,"@sachinahuja92 Hi, we have responded to you via DM. Regards, Team Axis Bank.",en,0,0,2021-11-16 18:36:04+00:00,0.0,0.0,Neutral
25,@therajarora or download any app or part with confidential account related information. Please refrain from doing s… https://t.co/gt72Tbyq3e,en,0,0,2021-11-16 18:34:27+00:00,0.4,0.0,Neutral
26,"@Mitesh_Engr Right 👍 , but high weightage stocks of  Nifty and BN there are significant delivery % (More than 50).… https://t.co/H25NRGX8hu",en,0,0,2021-11-16 18:34:03+00:00,0.6126785714285714,0.33017857142857143,Positive
27,"@AxisBank @AxisBankSupport  @Flipkart
@flipkartsupport
A service request was raised wrt some charges levied on FK A… https://t.co/dJnti0OuUr",en,0,0,2021-11-16 18:29:11+00:00,0.0,0.0,Neutral
28,"@Champak_JS Hi, we request you to follow us back so that we can address your concern via DM. Regards, Team Axis Bank.",en,0,0,2021-11-16 18:25:09+00:00,0.0,0.0,Neutral
29,"@Shubham18894525 Hi Shubham, we have responded to the concern raised by you via DM. Regret any inconvenience caused. Regards, Team Axis Bank",en,0,0,2021-11-16 18:23:37+00:00,0.0,0.0,Neutral
30,"Axis Bank is hiring for Branch:Branch Relationship Officer | Bhopal. Apply Now!

 https://t.co/j6z5yRpUxI",en,0,0,2021-11-16 18:16:21+00:00,0.0,0.0,Neutral
31,"@GUNJIVAMSHIKRI1 Hi, we've addressed your concern and sent you a response via DM. Regards, Team Axis Bank.",en,0,0,2021-11-16 18:16:18+00:00,0.0,0.0,Neutral
32,"@arorarr Hi, we have responded to your concern via DM. Thanks for writing in! Regards, Team Axis Bank.",en,0,0,2021-11-16 18:14:27+00:00,0.2,0.25,Positive
33,"@Ricky20069804 Hi, we regret the inconvenience caused and are open to help you! Please elaborate on your concern vi… https://t.co/YKhsx6kf7E",en,0,0,2021-11-16 18:13:45+00:00,0.75,0.25,Positive
34,"@AxisBankSupport @AxisBank Such a horrible support. No solution at all
For small small thing I have run here and th… https://t.co/sYSWrfSlrl",en,0,0,2021-11-16 18:11:33+00:00,0.575,-0.375,Negative
35,"@Abhishekanura12 Hi, we've addressed your concern and sent you a response via DM. Regards, Team Axis Bank.",en,0,0,2021-11-16 18:09:12+00:00,0.0,0.0,Neutral
36,RT @William57642532: @AxisBankSupport help me  to get refund my consolidayed charges 2300 bank has charged unnesseray ...why???? Very poor…,en,0,0,2021-11-16 18:08:29+00:00,0.3,0.2,Positive
37,RT @Whistle90827204: @vikasbhatt123 @fights_rights @narendramodi @PMAYUrban @AmitShah @canarabank @SonuSood @TV9Bharatvarsh @RahulSinhaTV #…,en,0,0,2021-11-16 18:08:17+00:00,0.0,0.0,Neutral
38,"@AxisBank Dear axis bank I am Ashutosh kumar MY REF NO IS C1-00000016269964-C1
My flipkart axis bank credit card is… https://t.co/Rh8wMdPb20",en,0,0,2021-11-16 18:07:11+00:00,0.0,0.0,Neutral
39,"RT @AxisBankSupport: @MUKESHDUBEY4 Hi Mukesh, we have responded to the concern raised by you via DM. Regret any inconvenience caused. Regar…",en,0,0,2021-11-16 18:04:11+00:00,0.0,0.0,Neutral
40,@bapiworld or download any app or part with confidential account related information. Please refrain from doing so… https://t.co/G0dPO20IGi,en,0,0,2021-11-16 18:03:41+00:00,0.4,0.0,Neutral
41,"@kiranokiran Hi, we have responded to you via DM. Regards, Team Axis Bank.",en,0,0,2021-11-16 17:57:11+00:00,0.0,0.0,Neutral
43,"@anshu_somani Hi Anshu, we have responded to your query via DM. Regards, Team Axis Bank",en,0,0,2021-11-16 17:49:26+00:00,0.0,0.0,Neutral
44,@Tulaj7 We understand your concern about Flipkart Axis Bank Credit Card. We're sorry to inform you that currently t… https://t.co/ztiKpYBsBD,en,0,0,2021-11-16 17:45:10+00:00,0.7,-0.25,Negative
45,"@Manohar_KJ Hi Manohar, we regret any inconvenience caused. We request you to share your registered contact details… https://t.co/gxJe4TNgqG",en,0,0,2021-11-16 17:43:32+00:00,0.0,0.0,Neutral
46,"@Satnarayan76 Hi, we have made a note of the concern raised by you and will get back at the earliest. Regret any in… https://t.co/eOuddM7eF3",en,0,0,2021-11-16 17:42:12+00:00,0.0,0.0,Neutral
47,"@bakrchnd Hi, we have responded to your concern via DM. Regret the inconvenience caused. Regards, Team Axis Bank.",en,0,0,2021-11-16 17:42:01+00:00,0.0,0.0,Neutral
48,"@akashmonga2001 Hi, we have made a note of the concern raised by you and will get back at the earliest. Regret any… https://t.co/iCMQWEoAki",en,0,0,2021-11-16 17:40:15+00:00,0.0,0.0,Neutral
49,"@shashanksinha2 Hi, we have responded to your concern via DM. Regards, Team Axis Bank.",en,0,0,2021-11-16 17:37:44+00:00,0.0,0.0,Neutral
50,"@AJEETKU04341535 details shared with us through Twitter / Facebook. Further, Axis Bank does not ask for personal se… https://t.co/GpLaBt5x7d",en,0,0,2021-11-16 17:37:17+00:00,0.4,0.0,Neutral
51,"RT @Mai_Raj_Hu: #Technical_Move 

➡️ AXIS BANK CMP 728

🗣 SHORT TERM UPDATE

👉 TGT 760/790/820

👉 Reason :- Consolidations from last 10 Day…",en,0,0,2021-11-16 17:34:51+00:00,0.18333333333333332,0.0,Neutral
52,@AxisBank Thank you for applying for Axis Bank Flipkart Visa Credit Card. Your application ID is C1-00000017031746-… https://t.co/TOtOd6ZkcQ,en,0,0,2021-11-16 17:31:14+00:00,0.0,0.0,Neutral
53,"@AshishKarmur Hi, we have responded to your concern via DM. Regards, Team Axis Bank.",en,0,0,2021-11-16 17:30:01+00:00,0.0,0.0,Neutral
54,"RT @Sumit_jain01: Stock- Axis Bank 
Cmp- 730 
Weekly Timeframe chart
support- 710-725

@Charts_4u https://t.co/FHip8KhXzJ",en,0,0,2021-11-16 17:28:01+00:00,0.0,0.0,Neutral
55,"RT @Mai_Raj_Hu: #Technical_Move 

➡️ AXIS BANK CMP 728

🗣 SHORT TERM UPDATE

👉 TGT 760/790/820

👉 Reason :- Consolidations from last 10 Day…",en,0,0,2021-11-16 17:27:52+00:00,0.18333333333333332,0.0,Neutral
56,@AxisBank close my flipakart axis bank credit card application.,en,0,0,2021-11-16 17:26:38+00:00,0.0,0.0,Neutral
57,"Tomorrow’s scheduled EBP issuances 
REC rated AAA approx 3 years upto 2500 crs FRN
Axis Finance rated AAA 5 years u… https://t.co/1iZ57GX1jk",en,1,0,2021-11-16 17:23:00+00:00,0.0,0.0,Neutral
58,"@RaviKhanna27 Hi, we've addressed your concern and sent you a response via DM. Thanks for writing in! Regards, Team… https://t.co/G2eg6uUN3u",en,0,0,2021-11-16 17:19:49+00:00,0.2,0.25,Positive
59,"@Shubham18894525 Hi, we regret the inconvenience caused. We request you to share the application id via DM for us t… https://t.co/ICcxlpQSzK",en,0,0,2021-11-16 17:17:34+00:00,0.0,0.0,Neutral
60,"@Rajendrajat124 process, our executives will never ask you to initiate any financial transaction or download any ap… https://t.co/MqqXGs0WjG",en,0,0,2021-11-16 17:13:36+00:00,0.0,0.0,Neutral
61,"RT @Curious_Indian_: 💎5 Stocks For New Year Profit💎
⚡ HDFC BANK (₹1547)
⚡ SAIL (₹114)
⚡ ICICI BANK (₹764)
⚡ Redington (₹149)
⚡ Axis Bank (₹…",en,0,0,2021-11-16 17:12:22+00:00,0.45454545454545453,0.13636363636363635,Positive
62,"@sumandatta1234 Hi, we have responded to your concern via DM. Regards, Team Axis Bank.",en,0,0,2021-11-16 17:09:31+00:00,0.0,0.0,Neutral
63,"@DoctorPal12 Hi, we have responded to you via DM. Regards, Team Axis Bank.",en,0,0,2021-11-16 17:05:04+00:00,0.0,0.0,Neutral
64,"@himanshu_eco Hi, we've addressed your concern and sent you a response via DM. Regards, Team Axis Bank.",en,0,0,2021-11-16 17:04:37+00:00,0.0,0.0,Neutral
66,@AshishKarmur or download any app or part with confidential account related information. Please refrain from doing… https://t.co/d85aJ4RAH1,en,0,0,2021-11-16 17:01:55+00:00,0.4,0.0,Neutral
67,@AxisBankSupport Recently 2 txs took place PTLSCG after I refueled using axis Bank debit card and money was deducte… https://t.co/I2yYCuHIHj,en,0,0,2021-11-16 17:00:44+00:00,0.25,0.0,Neutral
68,"@Manohar_KJ Hi Manohar, we have made a note of your message and will get back at the earliest. Regret the inconveni… https://t.co/OhHYskqseU",en,0,0,2021-11-16 16:57:49+00:00,0.0,0.0,Neutral
69,"@MUKESHDUBEY4 Hi Mukesh, we have responded to the concern raised by you via DM. Regret any inconvenience caused. Regards, Team Axis Bank",en,0,1,2021-11-16 16:55:53+00:00,0.0,0.0,Neutral
70,"Mark this Tweet !

→ In 2 years we will see these #stocks in 4 digits :

💹 WIPRO
💹 TATA MOTORS 
💹 IEX
💹 SBI BANK
💹… https://t.co/mKtnzsnnc6",en,0,0,2021-11-16 16:55:20+00:00,0.0,0.0,Neutral
71,Avail great deals on Axis Bank Credit Cards. You will get gift vouchers &amp; points as joining perks when you apply fo… https://t.co/6sXluiBNA1,en,0,0,2021-11-16 16:55:11+00:00,0.75,0.8,Positive
72,"@AmitShukla325 details shared with us through Twitter / Facebook. Further, Axis Bank does not ask for personal secu… https://t.co/CXaesekHVW",en,0,0,2021-11-16 16:52:07+00:00,0.4,0.0,Neutral
73,@AxisBank thank you axis bank  for your STONEAGE BANKING for every little thing one should visit branch. Worst bank https://t.co/sSJyMQHtZO,en,0,0,2021-11-16 16:48:46+00:00,0.75,-0.59375,Negative
74,"RT @Curious_Indian_: 💎5 Stocks For New Year Profit💎
⚡ HDFC BANK (₹1547)
⚡ SAIL (₹114)
⚡ ICICI BANK (₹764)
⚡ Redington (₹149)
⚡ Axis Bank (₹…",en,0,0,2021-11-16 16:46:28+00:00,0.45454545454545453,0.13636363636363635,Positive
75,"@AmitShukla325 Hi, we request you to follow us back so that we can address your concern via DM. Regards, Team Axis Bank.",en,0,0,2021-11-16 16:43:24+00:00,0.0,0.0,Neutral
76,"@Nagadastagirir9 Hi Nagadastagiri, sorry for the inconvenience. Ask_Axis is a provider in Indonesia and related to… https://t.co/gzajit5lXn",en,0,0,2021-11-16 16:42:08+00:00,0.7,-0.25,Negative
77,It got pending and on 3rd Nov it got success in Gpay. Its not reflected in Axis bank credit card nor HDFC account.I… https://t.co/ITcEkVKxQ8,en,0,0,2021-11-16 16:41:53+00:00,0.0,0.15,Positive
79,"@arorarr Hi, we request you to follow us back so that we can address your concern via DM. Happy to help. Regards, Team Axis Bank.",en,0,0,2021-11-16 16:41:30+00:00,0.5,0.4,Positive
80,"@makkad_aayush Hi, we have responded to your concern via DM. Regards, Team Axis Bank.",en,0,0,2021-11-16 16:41:13+00:00,0.0,0.0,Neutral
81,@mojojojo0409 or download any app or part with confidential account related information. Please refrain from doing… https://t.co/KhAlAlVBA8,en,0,0,2021-11-16 16:40:07+00:00,0.4,0.0,Neutral
82,"@prashaanth1993 Hi, we've addressed your concern and sent you a response via DM. Regards, Team Axis Bank.",en,0,0,2021-11-16 16:39:02+00:00,0.0,0.0,Neutral
83,"@JonsanjayG Hi, we request you to DM us the application ID along with your registered mobile number for further ass… https://t.co/fQk10lszMd",en,0,0,2021-11-16 16:37:45+00:00,0.5,0.0,Neutral
84,"@RohuKash Hi, we have responded to your concern via DM. Regret the inconvenience caused. Regards, Team Axis Bank.",en,0,0,2021-11-16 16:35:45+00:00,0.0,0.0,Neutral
85,"RT @Curious_Indian_: 💎5 Stocks For New Year Profit💎
⚡ HDFC BANK (₹1547)
⚡ SAIL (₹114)
⚡ ICICI BANK (₹764)
⚡ Redington (₹149)
⚡ Axis Bank (₹…",en,0,0,2021-11-16 16:33:45+00:00,0.45454545454545453,0.13636363636363635,Positive
86,@AxisBankSupport I a customer fails to pay due on due date then it is customer's fault and he has to pay interest c… https://t.co/HVQ9KGgYpS,en,0,0,2021-11-16 16:33:40+00:00,0.35000000000000003,-0.25,Negative
87,RT @Brijeshjhaltp: #pmoindia Why banks are allowing to charged fee on Cash withdrawal under the limit of Govt? We can't improved our GDP on…,en,0,0,2021-11-16 16:32:18+00:00,0.0,0.0,Neutral
88,@RWKANADE @PRATIKBULANI555 @Arunstockguru R u saying that the new banks like 'Yes Bank' that are trying to establis… https://t.co/mbnWK1HZ5y,en,0,0,2021-11-16 16:32:11+00:00,0.45454545454545453,0.13636363636363635,Positive
89,"@imSankz Hi, we have responded to your query via Inbox. Regards, Team Axis Bank.",en,0,0,2021-11-16 16:31:58+00:00,0.0,0.0,Neutral
90,"•Debit Card EMI Banks:
HDFC,Axis,Bank of Baroda,SBI,ICICI

Hdfc cashback of Rs 6000/-

Highlights:
  
•Apple M1 chi… https://t.co/wDsB4poQ4M",en,0,0,2021-11-16 16:31:17+00:00,0.0,0.0,Neutral
91,"@Talakolareddy12 Hi, we have responded to your concern via DM. Regards, Team Axis Bank.",en,0,0,2021-11-16 16:31:03+00:00,0.0,0.0,Neutral
93,"@nihari_raaj Hi, we have responded to your concern via DM. Regards, Team Axis Bank.",en,0,0,2021-11-16 16:28:19+00:00,0.0,0.0,Neutral
94,"@ToraliSaikia3 Hi, we’ll get this checked right away. We have made a note of your message and shall get back to you… https://t.co/co1MhTf7Dq",en,0,0,2021-11-16 16:27:04+00:00,0.26785714285714285,0.14285714285714285,Positive
95,Dear @AxisBank  @AxisBankSupport i got call from axis bank for credit card. after that video kyc everything got ove… https://t.co/jzRpTdtRGF,en,0,0,2021-11-16 16:25:02+00:00,0.0,0.0,Neutral
96,"@skumar159 Hi, we have responded to your concern via DM. Regards, Team Axis Bank.",en,0,0,2021-11-16 16:24:52+00:00,0.0,0.0,Neutral
97,"•Debit Card EMI Banks:
HDFC,Axis,Bank of Baroda,SBI,ICICI

Hdfc cashback of Rs 5000/-

Highlights:
  
•64 GB ROM |1… https://t.co/lvezYV9JyT",en,0,0,2021-11-16 16:23:43+00:00,0.0,0.0,Neutral
98,"@AxisBankSupport I need refund My amount and after close my account.    
Your service very bad. I informed public d… https://t.co/CggSjelbhf",en,0,0,2021-11-16 16:20:26+00:00,0.4666666666666667,-0.4549999999999999,Negative
99,"@bghosh337 Hi, we have responded to your concern via DM. Regards, Team Axis Bank.",en,0,0,2021-11-16 16:19:47+00:00,0.0,0.0,Neutral
0,RT @globalppaidcard: Learn secrets #prepaidcreditcard! Axis Bank My Money Card from India https://t.co/6LSaOGPp0X,en,0,0,2021-11-17 20:03:17+00:00,0.0,0.0,Neutral
1,Learn secrets #prepaidcreditcard! Axis Bank My Money Card from India https://t.co/6LSaOGPp0X,en,1,1,2021-11-17 20:00:04+00:00,0.0,0.0,Neutral
3,"If you a Axis bank credit card customer without a saving account and wish to use the mobile app, this thread will h… https://t.co/ubZo4f7bvR",en,0,0,2021-11-17 19:54:20+00:00,0.0,0.0,Neutral
4,"@prateek140597 Hi Prateek, we have responded to your concern via DM. Thanks for writing in! Regards, Team Axis Bank.",en,0,0,2021-11-17 19:52:35+00:00,0.2,0.25,Positive
5,"@vinod2796 Hi, we've addressed your concern and sent you a response via DM. Regards, Team Axis Bank.",en,0,0,2021-11-17 19:51:53+00:00,0.0,0.0,Neutral
6,"@arung9687 Hi, we have responded to your query via DM. Thanks for writing in! Regards, Team Axis Bank.",en,0,0,2021-11-17 19:49:30+00:00,0.2,0.25,Positive
7,@AJ21006681 app or part with confidential account related information. Please refrain from doing so and report such… https://t.co/ge6AvnbtDR,en,0,0,2021-11-17 19:49:02+00:00,0.4,0.0,Neutral
8,"Volumes spurt at Axis Bank Ltd counter Axis Bank Ltd notched up volume of 116.25 lakh shares by 10:50 IST on BSE, a… https://t.co/LqAad5vkRZ",en,0,0,2021-11-17 19:48:01+00:00,0.0,0.0,Neutral
9,"@AxisBank I had applied for Axis Credit card in Aug-21 &amp; got below SMS, Can you Assure my Documents and CC not brin… https://t.co/3hTKbjTrGb",en,0,0,2021-11-17 19:33:45+00:00,0.0,0.0,Neutral
10,@TrendTrader85 NIIT LTD: CO AND AXIS BANK PARTNER TO LAUNCH FINTECH ENGINEERING PROGRAMME,en,0,0,2021-11-17 19:32:57+00:00,0.0,0.0,Neutral
11,"@mbraichura Hi, we've addressed your concern and sent you a response via DM. Regards, Team Axis Bank.",en,0,0,2021-11-17 19:32:20+00:00,0.0,0.0,Neutral
12,"@jhodagekar Hi Devendra, we have responded to your query via DM. Regret the inconvenience caused. Regards, Team Axis Bank.",en,0,0,2021-11-17 19:30:48+00:00,0.0,0.0,Neutral
13,"NIIT, Axis Bank Launch FinTech Engineering Course With Offer to Work at Freecharge https://t.co/kz4IaaFMYH",en,0,0,2021-11-17 19:16:49+00:00,0.0,0.0,Neutral
14,"RT @ThayanithiP: Axis Bank ATM Sastri Nagar, Manali, Chennai. 

No maintenance,is it ATM or shelter for dogs?. Unable stand not even 30 sec…",en,0,0,2021-11-17 19:13:00+00:00,0.5,-0.5,Negative
15,@PawanAw06395791 any app or part with confidential account related information. Please refrain from doing so and re… https://t.co/MrOOJ4hZnn,en,0,0,2021-11-17 19:12:45+00:00,0.4,0.0,Neutral
16,"@Rabin0702 Hi Ravi, we have responded to your concern via DM. We regret the inconvenience caused. Regards, Team Axis Bank",en,0,0,2021-11-17 19:01:40+00:00,0.0,0.0,Neutral
17,@mukesh4coet or download any app or part with confidential account related information. Please refrain from doing s… https://t.co/uJIWTpLOWn,en,0,0,2021-11-17 18:51:41+00:00,0.4,0.0,Neutral
18,"RT @ThayanithiP: Axis Bank ATM Sastri Nagar, Manali, Chennai. 

No maintenance,is it ATM or shelter for dogs?. Unable stand not even 30 sec…",en,0,0,2021-11-17 18:49:49+00:00,0.5,-0.5,Negative
19,@Hyderabad_Human @swachhhyd @GHMCOnline @HiHyderabad @DonitaJose @sowmya_sangam @sselvan @KanizaGarari We need a Ne… https://t.co/0cFeRJGKWz,en,0,0,2021-11-17 18:49:32+00:00,0.0,0.0,Neutral
20,"RT @MarketsCafe: Sensex trade weak with negative bias; Nifty slips below 17,950 HDFC was the top loser in the Sensex pack, followed by Dr R…",en,0,0,2021-11-17 18:48:08+00:00,0.5083333333333333,-0.05833333333333335,Negative
21,"@ThayanithiP Hi, we have made a note of the concern raised by you and will get back at the earliest. Regret any inc… https://t.co/1XeDmirlei",en,1,0,2021-11-17 18:47:18+00:00,0.0,0.0,Neutral
22,RT @soicfinance: The market share loss momentum of HDFC Bank has continued for 10 months in a row. The largest private bank’s market share…,en,0,0,2021-11-17 18:42:03+00:00,0.375,0.0,Neutral
23,RT @nginc5: @CaVardhanCa Axis Bank is too fall 150 nearly 18%,en,0,0,2021-11-17 18:30:46+00:00,0.4,0.1,Positive
24,"@lamarunk Hi Arun, we have responded to your concern via DM. We regret the inconvenience caused. Regards, Team Axis Bank",en,0,0,2021-11-17 18:30:36+00:00,0.0,0.0,Neutral
25,"@Islam7117Islam Hi, we request you to follow us back so that we can address your query via DM. Thanks for writing i… https://t.co/LdswoCWotZ",en,0,0,2021-11-17 18:30:28+00:00,0.1,0.1,Positive
26,@Manikanta031 or download any app or part with confidential account related information. Please refrain from doing… https://t.co/lXsRRyYX56,en,0,0,2021-11-17 18:29:28+00:00,0.4,0.0,Neutral
27,"@NeerajM78361156 Hi Neeraj, we regret the inconvenience caused and are open to help you! Please share your concerns… https://t.co/wTHlv4KZUt",en,0,0,2021-11-17 18:25:27+00:00,0.5,0.0,Neutral
28,"@varunthakkar007 Hi, we've addressed your concern and sent you a response via DM. Regards, Team Axis Bank.",en,0,0,2021-11-17 18:24:54+00:00,0.0,0.0,Neutral
29,"@akhtarkhatri81 Hi, we have responded to your concern via DM. Regards, Team Axis Bank.",en,0,0,2021-11-17 18:22:55+00:00,0.0,0.0,Neutral
30,"@MOHDAJHARUDDIN Hi, we request you to follow us back so that we can address your concern via DM. Regards, Team Axis Bank",en,0,0,2021-11-17 18:20:04+00:00,0.0,0.0,Neutral
31,@Manikanta031 Sorry to hear that. We understand your concern here. Request you to get in touch with Axis bank suppo… https://t.co/ZkA7mQpfdm,en,0,0,2021-11-17 18:20:01+00:00,1.0,-0.5,Negative
32,"@abinash890 Hi, we have responded to your concern via DM. Thanks for writing in! Regards, Team Axis Bank. https://t.co/S8xhHTFnrZ",en,0,0,2021-11-17 18:19:53+00:00,0.2,0.25,Positive
33,@AxisBank Iam not able to use my flipkart axis bank credit card for lounge access in Chennai airport.,en,0,0,2021-11-17 18:19:23+00:00,0.625,-0.25,Negative
34,"@sureshbe777 Hi, we have responded to your concern via DM. Thanks for writing in! Regards, Team Axis Bank. https://t.co/S8xhHTFnrZ",en,0,0,2021-11-17 18:17:26+00:00,0.2,0.25,Positive
35,@aabhi786 confidential account related information. Please refrain from doing so and report such incidents immediat… https://t.co/SPsyVE07yK,en,0,0,2021-11-17 18:14:00+00:00,0.45,0.0,Neutral
36,Conditional bail to accused in fraud and money laundering case worth crores from Shuats’ Axis Bank account | Condit… https://t.co/7EJXIqEBe2,en,0,0,2021-11-17 18:12:42+00:00,0.1,0.3,Positive
37,"@kiranokiran Hi, we have responded to your query via DM. Thanks for writing in! Regards, Team Axis Bank.",en,0,0,2021-11-17 18:09:00+00:00,0.2,0.25,Positive
38,"RT @CNBCTV18News: D-Street Chatter | Here's @nimeshscnbc with insights from the dealing room. He tells us why stocks like Welspun Corp, Axi…",en,0,0,2021-11-17 18:07:10+00:00,0.0,0.0,Neutral
39,"Sensex trade weak with negative bias; Nifty slips below 17,950 HDFC was the top loser in the Sensex pack, followed… https://t.co/MFdYB8z8OU",en,0,1,2021-11-17 18:01:03+00:00,0.5083333333333333,-0.05833333333333335,Negative
40,"RT @elearnmarkets: ""Axis Bank looks in a bad shape. A perfect example of a breakout failure"" -Abhijit Paul @alphabhijit #ELMLive #Breakout…",en,0,0,2021-11-17 17:59:43+00:00,0.6555555555555556,-0.005555555555555518,Negative
41,"@imvaibhav_12 Hi, we've addressed your concern and sent you a response via DM. Regards, Team Axis Bank.",en,0,0,2021-11-17 17:58:37+00:00,0.0,0.0,Neutral
42,"@samirvipani24 the email, phone or otherwise. Regards, Team Axis Bank https://t.co/S8xhHTFnrZ (3/3)",en,0,0,2021-11-17 17:54:00+00:00,0.0,0.0,Neutral
43,@samirvipani24 post immediately. Bank will not bear any responsibility for the confidentiality of details shared wi… https://t.co/riIr1X6XFA,en,0,0,2021-11-17 17:53:59+00:00,0.0,0.0,Neutral
44,RT @MamtaRa89635865: @TeamAxisBank which you guys didecuted without my fault  and suprise moment came when EMI got didecuted after cancella…,en,0,0,2021-11-17 17:52:48+00:00,0.0,0.0,Neutral
45,"@YesYouAre_IN Hi, we have made a note of the concern raised by you and will get back at the earliest. Regret any in… https://t.co/N8ot6gk4uC",en,0,0,2021-11-17 17:52:02+00:00,0.0,0.0,Neutral
46,"RT @CNBCTV18News: D-Street Chatter | Here's @nimeshscnbc with insights from the dealing room. He tells us why stocks like Welspun Corp, Axi…",en,0,0,2021-11-17 17:51:41+00:00,0.0,0.0,Neutral
47,"RT @bruzz02: Bank Nifty is taking support at an important trendline in DTF

A gap up opening of 0.8-1.2% or break in trendline can see an e…",en,0,0,2021-11-17 17:50:30+00:00,1.0,0.4,Positive
48,NIIT and Axis Bank launch FinTech Engineering Programme for experienced IT professionals https://t.co/oQ2xHDwJ4s,en,1,0,2021-11-17 17:45:24+00:00,0.9,0.8,Positive
