,tweet,language,likes,retweets,datetime,Subjectivity,Polarity,Analysis
22,"Schedule a Service Appointment for your vehicle at L.T. Begnal Motor Company!

Schedule Appointment:… https://t.co/CMbtIl00IQ",en,0,0,2021-11-16 20:19:26+00:00,0.0,0.0,Neutral
23,"RT @FranceinIndia: A partnership made in India, for India. L&amp;T MBDA Missile Systems in #Coimbatore is a highly successful Indo-French joint…",en,0,0,2021-11-16 20:18:20+00:00,0.95,0.75,Positive
24,RT @ChubbyYurihime: A Hu Tao just for a.d.u.l.t 🔞 https://t.co/lFXMN1Pxp0,en,0,0,2021-11-16 20:17:35+00:00,0.0,0.0,Neutral
29,"RT @skittlestarott: 💌channeled messages (haven’t done this in a while)

if your name starts with S, J, L, T, P, R
first, middle, last name…",en,0,0,2021-11-16 20:15:30+00:00,0.13333333333333333,0.08333333333333333,Positive
36,"RT @skittlestarott: 💌channeled messages (haven’t done this in a while)

if your name starts with S, J, L, T, P, R
first, middle, last name…",en,0,0,2021-11-16 20:12:08+00:00,0.13333333333333333,0.08333333333333333,Positive
37,"RT @FranceinIndia: A partnership made in India, for India. L&amp;T MBDA Missile Systems in #Coimbatore is a highly successful Indo-French joint…",en,0,0,2021-11-16 20:12:02+00:00,0.95,0.75,Positive
39,"RT @Scattersilk: realized that spamton reminds me of my 64-tan a lil
that made me want to make a 64-tan NEO
(or U-L-T-R-A 64? 64-tan DD?) h…",en,0,0,2021-11-16 20:10:45+00:00,0.0,0.0,Neutral
43,RT @JPTL4E: #FastFoodSongsAndBands Dude Looks Like a B.L.T and a side of chips https://t.co/UXrNz5vHOz,en,0,0,2021-11-16 20:09:55+00:00,0.0,0.0,Neutral
44,Okay #scrabble fans.  What word out of the letters P-H-Y-S-I-C-A-L-T-H-E-R-A-P-Y would give you the most points ⁉️… https://t.co/f6XNeRkyTk,en,0,0,2021-11-16 20:09:22+00:00,0.5,0.5,Positive
48,"RT @skittlestarott: 💌channeled messages (haven’t done this in a while)

if your name starts with S, J, L, T, P, R
first, middle, last name…",en,0,0,2021-11-16 20:05:46+00:00,0.13333333333333333,0.08333333333333333,Positive
49,"RT @UfiTrust: 🙌 Day 2 of #WeekofVocTech has been another scorcher 🔥 

BIG thanks to @anthonypainter @theRSAorg @Aftab_Hussain @BoltonColleg…",en,0,0,2021-11-16 20:05:46+00:00,0.15000000000000002,0.1,Positive
52,"RT @Scattersilk: realized that spamton reminds me of my 64-tan a lil
that made me want to make a 64-tan NEO
(or U-L-T-R-A 64? 64-tan DD?) h…",en,0,0,2021-11-16 20:03:00+00:00,0.0,0.0,Neutral
53,#FastFoodSongsAndBands Dude Looks Like a B.L.T and a side of chips https://t.co/UXrNz5vHOz,en,1,1,2021-11-16 20:02:52+00:00,0.0,0.0,Neutral
54,"RT @skittlestarott: 💌channeled messages (haven’t done this in a while)

if your name starts with S, J, L, T, P, R
first, middle, last name…",en,0,0,2021-11-16 20:01:27+00:00,0.13333333333333333,0.08333333333333333,Positive
55,"RT @FranceinIndia: A partnership made in India, for India. L&amp;T MBDA Missile Systems in #Coimbatore is a highly successful Indo-French joint…",en,0,0,2021-11-16 19:56:55+00:00,0.95,0.75,Positive
56,"RT @FranceinIndia: A partnership made in India, for India. L&amp;T MBDA Missile Systems in #Coimbatore is a highly successful Indo-French joint…",en,0,0,2021-11-16 19:56:17+00:00,0.95,0.75,Positive
60,"RT @CCPRedArmy: 🚨ATTENTION🚨 QUARTER FINALS THIS FRIDAY vs Ho(L)t
👔Ski
⏰7
📍The Don
‼️BE THERE AND BE LOUD. PACK. THE. DON. Tickets must be p…",en,0,0,2021-11-16 19:53:55+00:00,0.8,0.1,Positive
65,"RT @ColtHavok: DRINKING MORE WATER AND COMING DIFFERENT TODAY 😈

t w i t c h . t v / c o l t h a v o k",en,0,0,2021-11-16 19:50:45+00:00,0.55,0.25,Positive
66,"RT @skittlestarott: 💌channeled messages (haven’t done this in a while)

if your name starts with S, J, L, T, P, R
first, middle, last name…",en,0,0,2021-11-16 19:50:15+00:00,0.13333333333333333,0.08333333333333333,Positive
68,"How does  one play with Electric Vehicle((EV) Theme : 
1. Buy Loss making Companies like Tata Motors
2. Play with E… https://t.co/aVtiqDtiJA",en,0,0,2021-11-16 19:50:02+00:00,0.0,0.0,Neutral
74,"RT @skittlestarott: 💌channeled messages (haven’t done this in a while)

if your name starts with S, J, L, T, P, R
first, middle, last name…",en,0,0,2021-11-16 19:47:46+00:00,0.13333333333333333,0.08333333333333333,Positive
75,"RT @skittlestarott: 💌channeled messages (haven’t done this in a while)

if your name starts with S, J, L, T, P, R
first, middle, last name…",en,0,0,2021-11-16 19:47:45+00:00,0.13333333333333333,0.08333333333333333,Positive
76,Now playing Love Ballad by L.T.D.!,en,0,0,2021-11-16 19:47:43+00:00,0.6,0.625,Positive
80,"RT @skittlestarott: 💌channeled messages (haven’t done this in a while)

if your name starts with S, J, L, T, P, R
first, middle, last name…",en,0,0,2021-11-16 19:45:34+00:00,0.13333333333333333,0.08333333333333333,Positive
83,"RT @FranceinIndia: A partnership made in India, for India. L&amp;T MBDA Missile Systems in #Coimbatore is a highly successful Indo-French joint…",en,0,0,2021-11-16 19:43:12+00:00,0.95,0.75,Positive
84,"DRINKING MORE WATER AND COMING DIFFERENT TODAY 😈

t w i t c h . t v / c o l t h a v o k",en,33,1,2021-11-16 19:42:44+00:00,0.55,0.25,Positive
86,"RT @skittlestarott: 💌channeled messages (haven’t done this in a while)

if your name starts with S, J, L, T, P, R
first, middle, last name…",en,0,0,2021-11-16 19:41:37+00:00,0.13333333333333333,0.08333333333333333,Positive
87,"RT @skittlestarott: 💌channeled messages (haven’t done this in a while)

if your name starts with S, J, L, T, P, R
first, middle, last name…",en,0,0,2021-11-16 19:41:17+00:00,0.13333333333333333,0.08333333333333333,Positive
88,"🙌 Day 2 of #WeekofVocTech has been another scorcher 🔥 

BIG thanks to @anthonypainter @theRSAorg @Aftab_Hussain… https://t.co/x6qdf7NxzJ",en,5,1,2021-11-16 19:41:01+00:00,0.15000000000000002,0.1,Positive
89,RT @Amitraaz: MFR by L&amp;T https://t.co/OOQRDvnpbY,en,0,0,2021-11-16 19:39:48+00:00,0.0,0.0,Neutral
95,"@iheazorsimon @AyomideKehind15 @Daniel_L_t Lol, na too just ignore dem oo ,see wetin  that one dey call  zero lyric… https://t.co/aX5K68CS8Q",en,0,0,2021-11-16 19:38:40+00:00,0.7,0.8,Positive
1,"RT @skittlestarott: 💌channeled messages (haven’t done this in a while)

if your name starts with S, J, L, T, P, R
first, middle, last name…",en,0,0,2021-11-17 20:06:38+00:00,0.13333333333333333,0.08333333333333333,Positive
5,"Gift yourself the gift of W.E.A.L.T.H. this Cyber Monday, Nov. 29th! Take 50% off the entire site and join Homebuye… https://t.co/eKxTrlVPMP",en,1,0,2021-11-17 20:04:57+00:00,0.625,0.0,Neutral
27,"L.T. has joined the Spivi network from Awaken Box Recife, yeah!",en,0,0,2021-11-17 19:55:06+00:00,0.0,0.0,Neutral
30,RT @PrepsNet: Gardendale's @ltsanderss runs into the record books // https://t.co/fTViSvSZhv https://t.co/MAyVCpfm25,en,0,0,2021-11-17 19:51:42+00:00,0.0,0.0,Neutral
32,"RT @EDM_RAVERS: What a badass girl squad 🔥🙌🏼
📍U l t r a  M i a m i https://t.co/qyaT5sclDd",en,0,0,2021-11-17 19:48:14+00:00,0.0,0.0,Neutral
34,"When Polo G said "" anxiety killing me i just wanna leave earth, when they ask if I'm okay it just make everything s… https://t.co/lYTpeVHufR",en,0,0,2021-11-17 19:45:10+00:00,0.5,0.5,Positive
35,"RT @ShinuchiUlti: ✧  🎀  ‼️𝒰𝐿𝒯𝐼💢  🎀  ✧

 【T】【o】【b】【i】【r】【o】【p】【p】【o】  【U】【l】【t】【i】

             #ᴏɴᴇᴘɪᴇᴄᴇʀᴘ #ᴍᴠʀᴘ

                     | 💙…",en,0,0,2021-11-17 19:44:42+00:00,0.0,0.0,Neutral
37,"F I L T H Y 
@FilthyTomLawlor https://t.co/eCX353ik1y",en,1,0,2021-11-17 19:40:37+00:00,0.0,0.0,Neutral
39,@Daniel_L_t @MischiefRonnie then show me.,en,0,0,2021-11-17 19:40:15+00:00,0.0,0.0,Neutral
51,"@MSEDCL power off since 2 hours. Powai. Mahaveer classic, opp L&amp;T gate no 5. @OfficeofUT",en,0,0,2021-11-17 19:31:12+00:00,0.16666666666666666,0.16666666666666666,Positive
53,RT @PrepsNet: Gardendale's @ltsanderss runs into the record books // https://t.co/fTViSvSZhv https://t.co/MAyVCpfm25,en,0,0,2021-11-17 19:29:13+00:00,0.0,0.0,Neutral
54,RT @PrepsNet: Gardendale's @ltsanderss runs into the record books // https://t.co/fTViSvSZhv https://t.co/MAyVCpfm25,en,0,0,2021-11-17 19:28:49+00:00,0.0,0.0,Neutral
55,If I fuck with you I’ll give you my last 🤷🏽‍♀️‼️ Big on L O Y A L T Y 💯,en,0,0,2021-11-17 19:28:25+00:00,0.25555555555555554,-0.13333333333333333,Negative
56,"Zuzenean ikusi ditudan 12 talde, baina bat gezurra da.
Red Hot Chilli Peppers
PI.L.T.
Kuraia
Tool
Rage Against The… https://t.co/QmDKPjtXLg",en,1,0,2021-11-17 19:27:30+00:00,0.42500000000000004,0.125,Positive
57,RT @PrepsNet: Gardendale's @ltsanderss runs into the record books // https://t.co/fTViSvSZhv https://t.co/MAyVCpfm25,en,0,0,2021-11-17 19:27:17+00:00,0.0,0.0,Neutral
60,.@GOPLeader needs to #SeeMyBanner and know that he is screaming G U I L T Y.#DeplorableMcCarthy #CrookedGOP,en,0,0,2021-11-17 19:25:58+00:00,0.0,0.0,Neutral
70,"A playful + purposeful afternoon with fellow L&amp;T mentors! 
The challenge - create a representation of being a mento… https://t.co/h73XCcLBYB",en,1,0,2021-11-17 19:21:03+00:00,0.0,0.0,Neutral
71,@660000_ff6600 @L_T_G_ @Popehat Something that convinced me otherwise is the extent of criminal justice research th… https://t.co/o8pzWrqLO3,en,1,0,2021-11-17 19:21:00+00:00,0.55,-0.4,Negative
75,okay so tharntype’s writer actually admitted that mew and gulf did kissed using their tongues and a l l  t h e t i… https://t.co/cYw1i1y0et,en,0,0,2021-11-17 19:17:38+00:00,0.3,0.25,Positive
76,"another day to get better 🤗

t w i t c h . t v / c o l t h a v o k",en,36,0,2021-11-17 19:15:46+00:00,0.5,0.5,Positive
79,RT @major_madhan: A big thanks to @PMOIndia - L&amp;T MBDA Missile Systems in #Coimbatore is a highly successful Indo-French joint venture brin…,en,0,0,2021-11-17 19:13:33+00:00,0.4166666666666667,0.31666666666666665,Positive
83,@s_a_l_t_y___ Look in the background https://t.co/zQ0ruqIMD5,en,0,0,2021-11-17 19:09:49+00:00,0.0,0.0,Neutral
85,@yadavakhilesh @nitin_gadkari @hegdepooja @ParineetiChopra @Rakulpreet @juniorbachchan @bobbyvarma12 @SaifOnline… https://t.co/wCOi0HaADU,en,0,0,2021-11-17 19:08:02+00:00,0.0,0.0,Neutral
90,C U L T U R E https://t.co/6qSJSKLxyr,en,0,0,2021-11-17 19:04:19+00:00,0.0,0.0,Neutral
95,"@660000_ff6600 @L_T_G_ @Popehat Well, the Federal Sentencing Guidelines get pretty close, but they are not binding… https://t.co/lyHuiBnhLx",en,1,0,2021-11-17 19:00:50+00:00,1.0,0.25,Positive
96,@Alexandre_Zani @L_T_G_ @Popehat I don't think that is something that we should forfeit.,en,1,0,2021-11-17 18:58:53+00:00,0.0,0.0,Neutral
